number,kind,state,title,url,created_at,updated_at,closed_at,user,labels,comments,matched_queries
2484,pr,closed,fix: Fix test flake based on same update time,https://github.com/coder/coder/pull/2484,2022-06-17T20:07:39Z,2022-06-17T20:20:22Z,2022-06-17T20:20:22Z,Emyrk,,0,prs-flake-title
2855,pr,closed,fix: Disable random workspace filter tests due to flakes,https://github.com/coder/coder/pull/2855,2022-07-08T17:14:51Z,2022-07-08T18:01:01Z,2022-07-08T18:01:01Z,kylecarbs,,1,prs-flake-title
3207,pr,closed,fix: remove flaking test,https://github.com/coder/coder/pull/3207,2022-07-26T14:20:41Z,2022-07-26T14:39:12Z,2022-07-26T14:35:13Z,Kira-Pilot,,3,prs-flake-title
3924,pr,closed,fix: Resolve CI flakes for tailnet agent,https://github.com/coder/coder/pull/3924,2022-09-07T14:07:36Z,2022-09-07T14:24:59Z,2022-09-07T14:24:58Z,kylecarbs,,0,prs-flake-title
4069,pr,closed,fix: Resolve flake in TestPortForward,https://github.com/coder/coder/pull/4069,2022-09-14T23:27:27Z,2022-09-15T01:21:54Z,2022-09-15T01:21:53Z,kylecarbs,,0,prs-flake-title
4081,pr,closed,chore: Skip TestPortForward due to flakes,https://github.com/coder/coder/pull/4081,2022-09-15T20:54:24Z,2022-09-19T16:29:49Z,2022-09-15T21:05:43Z,kylecarbs,,0,prs-flake-title
4333,pr,closed,fix: Test flake in `TestWorkspaceStatus`,https://github.com/coder/coder/pull/4333,2022-10-03T15:58:55Z,2022-10-03T16:43:12Z,2022-10-03T16:43:12Z,kylecarbs,,1,prs-flake-title
4842,pr,closed,fix: Flake on `TestReplica/TwentyConcurrent`,https://github.com/coder/coder/pull/4842,2022-11-01T19:27:45Z,2022-11-01T20:28:52Z,2022-11-01T20:28:34Z,kylecarbs,,0,prs-flake-title
4987,pr,closed,fix: skip windows udp dial flake,https://github.com/coder/coder/pull/4987,2022-11-09T20:22:55Z,2023-05-10T00:10:07Z,2022-11-09T20:23:53Z,f0ssel,,2,prs-flake-title
4998,pr,closed,chore: Disable load test for flakes,https://github.com/coder/coder/pull/4998,2022-11-10T15:15:49Z,2022-11-10T15:31:53Z,2022-11-10T15:31:36Z,kylecarbs,,0,prs-flake-title
5727,pr,closed,"test: Fix flaky TestServer/Logging/{Multiple,Stackdriver}",https://github.com/coder/coder/pull/5727,2023-01-16T14:47:10Z,2023-01-17T12:14:43Z,2023-01-17T12:14:30Z,mafredri,,1,prs-flaky-title
5776,pr,closed,fix(scaletest): increase time range check causing flake on MacOS,https://github.com/coder/coder/pull/5776,2023-01-18T22:04:49Z,2023-01-18T22:41:36Z,2023-01-18T22:41:15Z,coadler,,0,prs-flake-title
5884,pr,closed,chore: remove flaking e2e test,https://github.com/coder/coder/pull/5884,2023-01-26T20:46:13Z,2023-01-27T02:10:19Z,2023-01-27T02:10:01Z,Kira-Pilot,,0,prs-flake-title
6103,pr,closed,chore: fix flake in create-admin-user test,https://github.com/coder/coder/pull/6103,2023-02-08T13:57:35Z,2023-02-08T15:37:09Z,2023-02-08T15:36:44Z,deansheather,,0,prs-flake-title
6116,pr,closed,fix: increase generated password length resolve flake,https://github.com/coder/coder/pull/6116,2023-02-08T20:51:09Z,2023-02-08T20:59:24Z,2023-02-08T20:59:08Z,kylecarbs,,0,prs-flake-title
6173,pr,closed,fix: Update flake.lock to fix Go build,https://github.com/coder/coder/pull/6173,2023-02-13T09:53:26Z,2023-02-13T10:05:43Z,2023-02-13T10:05:29Z,mtojek,,0,prs-flake-title
6317,pr,closed,fix: flake in template pull,https://github.com/coder/coder/pull/6317,2023-02-23T04:51:08Z,2023-02-23T04:59:23Z,2023-02-23T04:59:08Z,ammario,,0,prs-flake-title
6322,pr,closed,chore: skip flaky TestSpeedtest,https://github.com/coder/coder/pull/6322,2023-02-23T15:15:04Z,2023-02-23T15:30:11Z,2023-02-23T15:29:58Z,johnstcn,,0,prs-flaky-title
6350,pr,closed,chore: increase activitybump deadline duration to fix flake,https://github.com/coder/coder/pull/6350,2023-02-26T18:22:51Z,2023-02-26T19:42:17Z,2023-02-26T19:42:02Z,kylecarbs,,0,prs-flake-title
6475,pr,closed,chore: copy forced derp websockets to fix flake,https://github.com/coder/coder/pull/6475,2023-03-07T03:16:12Z,2023-03-07T03:29:43Z,2023-03-07T03:29:42Z,kylecarbs,,0,prs-flake-title
6482,pr,closed,chore: fix coordinator flake by moving pubsub below register,https://github.com/coder/coder/pull/6482,2023-03-07T15:21:17Z,2023-03-07T15:38:37Z,2023-03-07T15:38:19Z,kylecarbs,,0,prs-flake-title
6492,pr,closed,chore: fix buffered provisioner job logs close flake,https://github.com/coder/coder/pull/6492,2023-03-07T19:34:32Z,2023-03-07T20:08:29Z,2023-03-07T20:08:14Z,kylecarbs,,0,prs-flake-title
6494,pr,closed,chore: fix workspace audit log flake,https://github.com/coder/coder/pull/6494,2023-03-07T20:24:17Z,2023-03-16T17:48:10Z,2023-03-16T17:47:54Z,kylecarbs,stale,1,prs-flake-title
6848,pr,closed,chore(site): Try to fix flake test,https://github.com/coder/coder/pull/6848,2023-03-28T14:37:50Z,2023-03-29T19:10:20Z,2023-03-29T19:10:05Z,BrunoQuaresma,,0,prs-flake-title
6962,pr,closed,fix: agent metadata flake,https://github.com/coder/coder/pull/6962,2023-04-03T04:33:44Z,2023-04-03T04:45:35Z,2023-04-03T04:45:23Z,coadler,,0,prs-flake-title
6982,pr,closed,fix: derp healthcheck test flake,https://github.com/coder/coder/pull/6982,2023-04-03T16:25:47Z,2023-04-03T16:36:40Z,2023-04-03T16:36:27Z,coadler,,0,prs-flake-title
7036,pr,closed,chore: de-flake TestWorkspaceAgent_Metadata,https://github.com/coder/coder/pull/7036,2023-04-06T17:11:09Z,2023-04-06T19:08:36Z,2023-04-06T17:20:16Z,ammario,,3,prs-flake-title
7039,pr,closed,chore: de-flake TestWorkspaceAgent_Metadata (round 2),https://github.com/coder/coder/pull/7039,2023-04-06T19:32:40Z,2023-04-06T21:10:26Z,2023-04-06T21:10:14Z,ammario,,0,prs-flake-title
7119,pr,closed,test: Handle Filter flake with ctx errors,https://github.com/coder/coder/pull/7119,2023-04-13T13:58:23Z,2023-04-18T15:09:07Z,2023-04-14T17:30:36Z,Emyrk,,4,prs-flake-title
7211,pr,closed,chore(healthcheck): fix DERP test flakes,https://github.com/coder/coder/pull/7211,2023-04-19T21:36:20Z,2023-04-20T08:05:31Z,2023-04-20T01:03:06Z,coadler,,0,prs-flake-title
7281,pr,closed,chore: fix flake in apptest reconnecting-pty test,https://github.com/coder/coder/pull/7281,2023-04-25T14:02:31Z,2023-04-26T00:31:56Z,2023-04-26T00:31:41Z,deansheather,,0,prs-flake-title
7400,pr,closed,fix: template versions test flake,https://github.com/coder/coder/pull/7400,2023-05-03T22:54:02Z,2023-05-04T01:20:05Z,2023-05-04T01:19:49Z,coadler,,0,prs-flake-title
7803,pr,closed,ci: add nightly flake workflow,https://github.com/coder/coder/pull/7803,2023-06-02T15:34:34Z,2023-06-02T17:49:03Z,2023-06-02T17:48:51Z,ammario,,0,prs-flake-title
8002,pr,closed,chore: remove key comparison check to fix gitsshkey flake,https://github.com/coder/coder/pull/8002,2023-06-13T15:45:24Z,2023-06-13T15:51:58Z,2023-06-13T15:51:46Z,kylecarbs,,0,prs-flake-title
8004,pr,closed,fix: scope errors to subtests to reduce flake,https://github.com/coder/coder/pull/8004,2023-06-13T16:30:04Z,2023-06-13T16:52:30Z,2023-06-13T16:52:17Z,kylecarbs,,0,prs-flake-title
8226,pr,closed,chore: update nix flake to include sqlc v1.18.0,https://github.com/coder/coder/pull/8226,2023-06-27T10:42:24Z,2023-06-27T10:50:19Z,2023-06-27T10:50:05Z,mtojek,,0,prs-flake-title
8228,pr,closed,fix: fix TestPGCoordinatorDual_Mainline flake,https://github.com/coder/coder/pull/8228,2023-06-27T11:50:17Z,2023-06-28T07:38:00Z,2023-06-28T07:37:46Z,spikecurtis,,0,prs-flake-title
8369,pr,closed,chore(coderd/database): fix test flake in TestUserLastSeenFilter,https://github.com/coder/coder/pull/8369,2023-07-07T13:04:30Z,2023-07-07T13:29:02Z,2023-07-07T13:28:46Z,johnstcn,,0,prs-flake-title
8576,pr,closed,test(testutil): increase wait times to reduce flakes,https://github.com/coder/coder/pull/8576,2023-07-18T14:00:46Z,2023-07-18T14:26:11Z,2023-07-18T14:25:55Z,mafredri,,0,prs-flake-title
8612,pr,closed,test(coderd): fix `TestWorkspaceWatcher` flake,https://github.com/coder/coder/pull/8612,2023-07-19T22:48:23Z,2023-07-19T23:04:22Z,2023-07-19T23:03:57Z,coadler,,0,prs-flake-title
8613,pr,closed,test(agent): fix `TestAgent_Metadata/Once` flake,https://github.com/coder/coder/pull/8613,2023-07-19T23:51:59Z,2023-07-20T18:50:04Z,2023-07-20T18:49:45Z,coadler,,1,prs-flake-title
8645,pr,closed,chore: update nix flake to include sqlc v1.19.0,https://github.com/coder/coder/pull/8645,2023-07-21T12:12:11Z,2023-07-21T12:22:02Z,2023-07-21T12:21:44Z,mtojek,,1,prs-flake-title
8652,pr,closed,chore(coderd/util/tz): skip flaky test under windows,https://github.com/coder/coder/pull/8652,2023-07-21T16:09:01Z,2023-07-21T16:32:07Z,2023-07-21T16:31:52Z,johnstcn,,0,prs-flaky-title
8715,pr,closed,chore: update nix flake to include sqlc v1.19.1,https://github.com/coder/coder/pull/8715,2023-07-25T09:05:22Z,2023-07-25T09:09:28Z,2023-07-25T09:09:17Z,mtojek,,0,prs-flake-title
8755,pr,closed,chore: fix workspace proxy flake,https://github.com/coder/coder/pull/8755,2023-07-26T23:36:46Z,2023-07-26T23:50:39Z,2023-07-26T23:50:26Z,coadler,,0,prs-flake-title
8806,pr,closed,fix(cli): stat: set --host arg in TestStatCPUCmd to avoid test flakes in containers,https://github.com/coder/coder/pull/8806,2023-07-31T10:08:19Z,2023-08-04T15:15:49Z,2023-08-04T15:15:34Z,johnstcn,,0,prs-flake-title
8952,pr,closed,chore: fix `TestBatchStats` flake,https://github.com/coder/coder/pull/8952,2023-08-08T00:17:55Z,2023-08-08T02:55:45Z,2023-08-08T02:55:31Z,coadler,,0,prs-flake-title
8953,pr,closed,chore: fix `TestTailnet/ForcesWebSockets` flake,https://github.com/coder/coder/pull/8953,2023-08-08T00:26:44Z,2023-08-08T02:17:54Z,2023-08-08T02:17:40Z,coadler,,0,prs-flake-title
9197,pr,closed,chore(flake.nix): add gcloud and kubectl to flake,https://github.com/coder/coder/pull/9197,2023-08-18T18:23:10Z,2023-08-18T18:29:38Z,2023-08-18T18:29:25Z,johnstcn,,0,prs-flake-title
9202,pr,closed,fix: add sapling to the nix flake,https://github.com/coder/coder/pull/9202,2023-08-18T21:36:23Z,2023-08-18T21:41:15Z,2023-08-18T21:41:03Z,kylecarbs,,0,prs-flake-title
9215,pr,closed,fix(flake.nix): add gcloud auth plugin,https://github.com/coder/coder/pull/9215,2023-08-21T10:54:33Z,2023-08-21T10:58:52Z,2023-08-21T10:58:34Z,johnstcn,,0,prs-flake-title
9219,pr,closed,chore(flake.nix): add kubectx,https://github.com/coder/coder/pull/9219,2023-08-21T12:03:20Z,2023-08-21T12:54:34Z,2023-08-21T12:54:23Z,mafredri,,0,prs-flake-title
9224,pr,closed,chore: add dependencies for js-test to our nix flake,https://github.com/coder/coder/pull/9224,2023-08-21T14:58:33Z,2023-08-21T15:03:49Z,2023-08-21T15:03:33Z,kylecarbs,,0,prs-flake-title
9262,pr,closed,chore: fix flake in TestDERPHeaders,https://github.com/coder/coder/pull/9262,2023-08-23T07:21:14Z,2023-08-23T11:03:56Z,2023-08-23T11:03:39Z,deansheather,,0,prs-flake-title
9330,pr,closed,fix: fix test flake introduced by #9264,https://github.com/coder/coder/pull/9330,2023-08-25T09:12:21Z,2023-08-25T10:48:56Z,2023-08-25T10:48:43Z,spikecurtis,,2,prs-flake-title
9656,pr,closed,test: fix flaky TestPatchTemplateMeta/Modified,https://github.com/coder/coder/pull/9656,2023-09-13T09:06:51Z,2023-09-13T09:35:06Z,2023-09-13T09:34:53Z,mtojek,,0,prs-flaky-title
9666,pr,closed,test: fix flaky: TestDeleteTemplate/NoWorkspaces,https://github.com/coder/coder/pull/9666,2023-09-13T14:48:45Z,2023-09-13T15:05:21Z,2023-09-13T15:05:08Z,mtojek,,0,prs-flaky-title
9680,pr,closed,test: fix flaky TestPostWorkspacesByOrganization/TemplateNoTTL,https://github.com/coder/coder/pull/9680,2023-09-14T07:46:05Z,2023-09-14T09:20:22Z,2023-09-14T09:20:09Z,mtojek,,0,prs-flaky-title
9709,pr,closed,chore: fix test flake in TestProvisionerd,https://github.com/coder/coder/pull/9709,2023-09-15T22:09:21Z,2023-09-18T16:23:38Z,2023-09-18T16:23:23Z,sreya,,0,prs-flake-title
9746,pr,closed,chore: fix flake in tunnel,https://github.com/coder/coder/pull/9746,2023-09-18T11:55:34Z,2023-09-19T18:55:11Z,2023-09-19T18:54:56Z,deansheather,,0,prs-flake-title
9798,pr,closed,test(site): fix terminal page test flakiness,https://github.com/coder/coder/pull/9798,2023-09-20T18:02:43Z,2023-09-20T18:19:42Z,2023-09-20T18:19:28Z,BrunoQuaresma,,0,prs-flaky-title
9865,pr,closed,fix: resolve flake in log sender by checking context,https://github.com/coder/coder/pull/9865,2023-09-25T22:00:04Z,2023-09-25T22:19:42Z,2023-09-25T22:19:28Z,kylecarbs,,0,prs-flake-title
9928,pr,closed,test: fix flaky TestCreateValidateRichParameters/ValidateString,https://github.com/coder/coder/pull/9928,2023-09-29T10:36:12Z,2023-09-29T10:55:06Z,2023-09-29T10:54:52Z,mtojek,,0,prs-flaky-title
9931,pr,closed,test: fix flaky TestPostWorkspacesByOrganization/Create,https://github.com/coder/coder/pull/9931,2023-09-29T12:52:16Z,2023-09-29T13:06:47Z,2023-09-29T13:06:21Z,mtojek,,0,prs-flaky-title
10066,pr,closed,chore: increase `ForceCancelInterval` for test flakes,https://github.com/coder/coder/pull/10066,2023-10-04T21:10:18Z,2023-10-04T21:16:56Z,2023-10-04T21:16:39Z,kylecarbs,,0,prs-flake-title
10106,pr,closed,chore(site): skip flaky test,https://github.com/coder/coder/pull/10106,2023-10-06T13:04:21Z,2024-04-07T00:05:29Z,2023-10-06T17:50:03Z,BrunoQuaresma,,0,prs-flaky-title
10110,pr,closed,chore: fix servertailnet test flake,https://github.com/coder/coder/pull/10110,2023-10-06T16:16:54Z,2023-10-06T16:32:09Z,2023-10-06T16:31:54Z,coadler,,1,prs-flake-title
10222,pr,closed,chore(enterprise/cli): fix test flake in TestServerDBCrypt,https://github.com/coder/coder/pull/10222,2023-10-11T16:01:15Z,2023-10-11T16:38:39Z,2023-10-11T16:38:20Z,johnstcn,,0,prs-flake-title
10252,pr,closed,fix(scaletest): fix flake in Test_Runner/Cleanup,https://github.com/coder/coder/pull/10252,2023-10-13T09:55:39Z,2023-10-16T11:37:25Z,2023-10-16T11:37:12Z,johnstcn,,0,prs-flake-title
10384,pr,closed,test(agent): fix service banner trim test flake,https://github.com/coder/coder/pull/10384,2023-10-23T14:21:13Z,2023-10-23T15:07:14Z,2023-10-23T15:07:00Z,mafredri,,0,prs-flake-title
10387,pr,closed,test(coderd): fix TestWorkspaceBuild flake,https://github.com/coder/coder/pull/10387,2023-10-23T16:25:27Z,2023-10-23T16:46:12Z,2023-10-23T16:45:55Z,mafredri,,0,prs-flake-title
10390,pr,closed,test(cli): fix TestServer flake due to DNS lookup,https://github.com/coder/coder/pull/10390,2023-10-23T17:45:17Z,2023-10-24T19:12:17Z,2023-10-24T19:12:03Z,mafredri,,0,prs-flake-title
10553,pr,closed,fix: stop SSHKeysPage from flaking,https://github.com/coder/coder/pull/10553,2023-11-06T19:41:21Z,2023-11-07T13:31:21Z,2023-11-07T13:31:07Z,buenos-nachos,,0,prs-flake-title
10591,pr,closed,chore: fix flake.nix to run on macos,https://github.com/coder/coder/pull/10591,2023-11-08T15:56:33Z,2023-11-11T09:06:44Z,2023-11-11T09:06:26Z,anunayasri,community,4,prs-flake-title
10711,pr,closed,fix: disable flaky test TestSSH/RemoteForward_Unix_Signal,https://github.com/coder/coder/pull/10711,2023-11-15T10:53:21Z,2023-11-15T11:04:50Z,2023-11-15T11:04:36Z,spikecurtis,,1,prs-flaky-title
10826,pr,closed,test: skip flaky HealthyWithNodeDegraded,https://github.com/coder/coder/pull/10826,2023-11-21T19:18:45Z,2023-11-21T19:47:12Z,2023-11-21T19:46:58Z,mtojek,,0,prs-flaky-title
10833,pr,closed,chore: fix flake in listening ports test,https://github.com/coder/coder/pull/10833,2023-11-22T06:44:41Z,2023-11-22T09:31:04Z,2023-11-22T09:30:52Z,deansheather,,0,prs-flake-title
10855,pr,closed,test(agent/agentssh): fix flake in signal test,https://github.com/coder/coder/pull/10855,2023-11-24T11:09:34Z,2023-11-24T11:47:52Z,2023-11-24T11:47:41Z,mafredri,,0,prs-flake-title
10875,pr,closed,chore: fix flake in templates_test.go,https://github.com/coder/coder/pull/10875,2023-11-27T03:19:54Z,2023-11-27T05:29:26Z,2023-11-27T05:29:11Z,deansheather,,0,prs-flake-title
10963,pr,closed,fix: fix TestWorkspaceAutobuild/DormantNoAutostart flake,https://github.com/coder/coder/pull/10963,2023-11-30T20:59:43Z,2023-11-30T21:50:27Z,2023-11-30T21:45:27Z,sreya,,0,prs-flake-title
10965,pr,closed,fix: fix TestWorkspaceAutobuild/InactiveTTLOK flake,https://github.com/coder/coder/pull/10965,2023-11-30T22:00:45Z,2023-12-01T00:29:54Z,2023-12-01T00:29:42Z,sreya,,0,prs-flake-title
10992,pr,closed,fix: use database for user creation to prevent flake,https://github.com/coder/coder/pull/10992,2023-12-01T17:43:12Z,2023-12-04T16:05:31Z,2023-12-04T16:05:18Z,f0ssel,,3,prs-flake-title
11023,pr,closed,fix: pass in time parameter to prevent flakes,https://github.com/coder/coder/pull/11023,2023-12-04T15:46:17Z,2023-12-04T17:20:37Z,2023-12-04T17:20:23Z,f0ssel,,0,prs-flake-title
11096,pr,closed,chore: fix flake in TestExecutorAutostopTemplateDisabled,https://github.com/coder/coder/pull/11096,2023-12-08T01:24:51Z,2023-12-08T09:03:10Z,2023-12-08T09:02:55Z,sreya,,0,prs-flake-title
11240,pr,closed,"chore: fix flake, use time closer to actual test",https://github.com/coder/coder/pull/11240,2023-12-15T18:31:34Z,2023-12-18T16:56:01Z,2023-12-18T16:55:46Z,Emyrk,,0,prs-flake-title
11251,pr,closed,chore: fix TestWorkspaceAutobuild/DormancyThresholdOK flake,https://github.com/coder/coder/pull/11251,2023-12-17T21:16:36Z,2023-12-18T15:23:19Z,2023-12-18T15:23:07Z,sreya,,0,prs-flake-title
11316,pr,closed,chore(coderd): fix test flake with auditor,https://github.com/coder/coder/pull/11316,2023-12-21T20:37:41Z,2023-12-22T09:51:06Z,2023-12-22T09:50:50Z,johnstcn,,0,prs-flake-title
11384,pr,closed,chore(coderd/database/dbfake): fix pq test flake in TestStart_Starting,https://github.com/coder/coder/pull/11384,2024-01-03T12:19:43Z,2024-01-03T15:04:42Z,2024-01-03T12:27:51Z,johnstcn,,0,prs-flake-title
11453,pr,closed,chore(coderd/provisionerdserver): fix test flake in TestHeartbeat,https://github.com/coder/coder/pull/11453,2024-01-05T15:14:36Z,2024-09-23T00:05:36Z,2024-04-04T00:05:48Z,johnstcn,stale,0,prs-flake-title
11501,pr,closed,fix: generate new random username to prevent flake,https://github.com/coder/coder/pull/11501,2024-01-08T19:01:12Z,2024-01-08T19:09:26Z,2024-01-08T19:09:14Z,f0ssel,,0,prs-flake-title
11518,pr,closed,chore(coderd): fix test flake in TestAgentWebsocketMonitor_SendPings,https://github.com/coder/coder/pull/11518,2024-01-09T16:48:58Z,2024-01-10T08:46:00Z,2024-01-10T08:45:46Z,johnstcn,,0,prs-flake-title
11521,pr,closed,chore(coderd): fix test flake in TestWorkspaceUpdateAutomaticUpdates_OK,https://github.com/coder/coder/pull/11521,2024-01-09T17:29:49Z,2024-01-10T08:45:44Z,2024-01-10T08:45:32Z,johnstcn,,0,prs-flake-title
11529,pr,closed,chore(flake.nix): install mockgen from source,https://github.com/coder/coder/pull/11529,2024-01-09T20:19:06Z,2024-01-10T00:39:03Z,2024-01-10T00:35:10Z,coadler,,5,prs-flake-title
11537,pr,closed,chore: update flake to include new mockgen,https://github.com/coder/coder/pull/11537,2024-01-10T00:29:46Z,2024-01-10T02:10:39Z,2024-01-10T00:37:51Z,code-asher,,1,prs-flake-title
11541,pr,closed,fix: fix flake in TestAgentWebsocketMonitor_SendPings,https://github.com/coder/coder/pull/11541,2024-01-10T06:40:16Z,2024-07-11T00:04:58Z,2024-01-10T07:19:47Z,spikecurtis,,1,prs-flake-title
11716,pr,closed,fix: make yarn from nix flake use the right version of node,https://github.com/coder/coder/pull/11716,2024-01-19T21:29:44Z,2024-01-19T21:59:59Z,2024-01-19T21:59:39Z,code-asher,,0,prs-flake-title
11808,pr,closed,fix(coderd/provisionerdserver): fix test flake in TestHeartbeat,https://github.com/coder/coder/pull/11808,2024-01-24T18:27:32Z,2024-01-25T12:06:15Z,2024-01-25T12:05:58Z,johnstcn,,0,prs-flake-title
11974,pr,closed,fix(flake.nix): add google-chrome to nix flake,https://github.com/coder/coder/pull/11974,2024-02-01T10:00:26Z,2024-02-02T15:56:20Z,2024-02-02T15:56:06Z,johnstcn,,4,prs-flake-title
12280,pr,closed,chore: fix wsproxy test flake,https://github.com/coder/coder/pull/12280,2024-02-23T10:40:56Z,2024-02-23T11:20:05Z,2024-02-23T11:19:54Z,deansheather,,0,prs-flake-title
12326,pr,closed,test(agent/agentscripts): fix test flake in `TestEnv`,https://github.com/coder/coder/pull/12326,2024-02-27T17:40:51Z,2024-02-27T17:58:25Z,2024-02-27T17:58:11Z,mafredri,,0,prs-flake-title
12364,pr,closed,fix(cli): address test flake in TestSSH/Stdio_StartStoppedWorkspace_CleanStdout,https://github.com/coder/coder/pull/12364,2024-02-29T14:26:53Z,2024-03-25T13:33:50Z,2024-02-29T18:37:50Z,johnstcn,,3,prs-flake-title
12377,pr,closed,chore: fix `Test_parseInsightsStartAndEndTime` flake,https://github.com/coder/coder/pull/12377,2024-02-29T23:46:49Z,2024-03-01T00:20:40Z,2024-03-01T00:20:25Z,coadler,,1,prs-flake-title
12517,pr,closed,test(coderd): skip flaky dau test,https://github.com/coder/coder/pull/12517,2024-03-11T11:20:00Z,2024-03-11T12:54:50Z,2024-03-11T12:54:39Z,mafredri,,1,prs-flaky-title
12645,pr,closed,fix: fix flaky TestWorkspaceProxy_Server_PrometheusEnabled,https://github.com/coder/coder/pull/12645,2024-03-18T14:40:45Z,2024-03-18T15:43:56Z,2024-03-18T15:43:41Z,mtojek,,0,prs-flaky-title
12700,pr,closed,chore(coderd/workspaceapps/apptest): fix test flake due to concurrent usage of same deployment,https://github.com/coder/coder/pull/12700,2024-03-21T12:46:32Z,2024-03-21T15:38:54Z,2024-03-21T15:38:38Z,johnstcn,,1,prs-flake-title
12760,pr,closed,test(cli): prevent flake due to outdated build in TestSSH,https://github.com/coder/coder/pull/12760,2024-03-26T10:26:04Z,2024-03-26T10:47:10Z,2024-03-26T10:46:59Z,mafredri,,0,prs-flake-title
12927,pr,closed,test(site): fix flaky outdated agent test,https://github.com/coder/coder/pull/12927,2024-04-10T13:57:37Z,2024-04-10T14:09:59Z,2024-04-10T14:09:44Z,mtojek,,0,prs-flaky-title
13186,pr,closed,chore: add build targets to nix flake,https://github.com/coder/coder/pull/13186,2024-05-06T19:46:46Z,2024-05-06T22:21:32Z,2024-05-06T22:21:20Z,kylecarbs,,4,prs-flake-title
13243,pr,closed,fix: fix nix flake sed command,https://github.com/coder/coder/pull/13243,2024-05-10T20:14:10Z,2024-05-10T22:10:33Z,2024-05-10T22:10:19Z,sreya,,0,prs-flake-title
13250,pr,closed,fix: update tests for useClipboard to minimize risks of flakes,https://github.com/coder/coder/pull/13250,2024-05-12T21:11:42Z,2024-05-15T20:59:26Z,2024-05-15T20:59:15Z,buenos-nachos,,2,prs-flake-title
13301,pr,closed,chore: fix `TestMeasureLatency/MeasureLatencyRecvTimeout` flake,https://github.com/coder/coder/pull/13301,2024-05-16T17:47:11Z,2024-05-16T18:42:55Z,2024-05-16T18:42:43Z,coadler,,1,prs-flake-title
13313,pr,closed,chore: fix tailnet integration test flake,https://github.com/coder/coder/pull/13313,2024-05-20T07:20:31Z,2024-05-21T02:57:53Z,2024-05-21T02:57:40Z,deansheather,,0,prs-flake-title
13431,pr,closed,chore: skip `TestDeleteOldWorkspaceAgentStats` due to flaking,https://github.com/coder/coder/pull/13431,2024-05-31T22:47:18Z,2024-12-01T00:07:29Z,2024-06-03T13:44:42Z,coadler,,1,prs-flake-title
13451,pr,closed,chore: fix `(*coderdtest.WorkspaceAgentWaiter).Wait()` flake,https://github.com/coder/coder/pull/13451,2024-06-03T19:37:01Z,2024-06-03T19:46:59Z,2024-06-03T19:46:57Z,coadler,,2,prs-flake-title
13453,pr,closed,chore: fix `TestServer/Prometheus/DBMetricsDisabled` test flake,https://github.com/coder/coder/pull/13453,2024-06-03T19:52:05Z,2024-06-03T20:39:13Z,2024-06-03T20:39:00Z,coadler,,1,prs-flake-title
13492,pr,closed,chore(cli): address cli netcheck test flake,https://github.com/coder/coder/pull/13492,2024-06-06T14:53:44Z,2024-06-07T09:02:08Z,2024-06-07T09:01:54Z,johnstcn,,0,prs-flake-title
13540,pr,closed,chore: Pin sqlc to v1.25.0 in `flake.nix`,https://github.com/coder/coder/pull/13540,2024-06-11T12:53:37Z,2024-06-18T16:30:59Z,2024-06-18T16:30:46Z,kylecarbs,,2,prs-flake-title
13553,pr,closed,fix: fix flake in TestWorkspaceAgent_Metadata_CatchMemoryLeak,https://github.com/coder/coder/pull/13553,2024-06-12T11:45:46Z,2024-06-12T14:57:37Z,2024-06-12T14:33:22Z,spikecurtis,,2,prs-flake-title
13564,pr,closed,fix: fix flake in TestDERPEndToEnd,https://github.com/coder/coder/pull/13564,2024-06-13T06:42:47Z,2024-06-13T07:39:04Z,2024-06-13T07:38:51Z,spikecurtis,,2,prs-flake-title
13607,pr,closed,fix: fix flake in TestAppHealth_Healthy,https://github.com/coder/coder/pull/13607,2024-06-20T07:46:01Z,2024-06-20T08:02:42Z,2024-06-20T08:02:31Z,spikecurtis,,2,prs-flake-title
13686,pr,closed,fix: fix TestPGCoordinatorSingle_MissedHeartbeats flake,https://github.com/coder/coder/pull/13686,2024-06-27T12:34:46Z,2024-06-27T15:17:38Z,2024-06-27T15:17:24Z,spikecurtis,,1,prs-flake-title
13930,pr,closed,chore: update flake.nix to handle aarch64 linux,https://github.com/coder/coder/pull/13930,2024-07-18T07:37:18Z,2024-07-19T19:16:01Z,2024-07-19T19:15:50Z,matifali,,0,prs-flake-title
13944,pr,closed,fix: remove `TestPendingUpdatesMetric` flake,https://github.com/coder/coder/pull/13944,2024-07-19T09:45:12Z,2024-07-19T10:54:30Z,2024-07-19T10:54:15Z,dannykopping,,0,prs-flake-title
13985,pr,closed,fix: address `TestPendingUpdatesMetric` flake,https://github.com/coder/coder/pull/13985,2024-07-23T14:01:45Z,2024-07-23T14:40:09Z,2024-07-23T14:39:57Z,dannykopping,,1,prs-flake-title
14046,pr,closed,chore: add script to update flake automatically,https://github.com/coder/coder/pull/14046,2024-07-29T18:17:14Z,2024-07-30T07:36:20Z,2024-07-29T18:29:22Z,kylecarbs,,0,prs-flake-title
14052,pr,closed,ci: handle retriggering ci and human authors in `update-flake` ,https://github.com/coder/coder/pull/14052,2024-07-30T08:00:24Z,2024-07-31T16:12:53Z,2024-07-31T16:12:40Z,matifali,,1,prs-flake-title
